﻿TYPEFR;TYPEDUT;TYPEENG;ADRVOISFR;ADRVOISNL;Z_PCDD_FR;Z_PCDD_NL;Z_PCDD;WGS84_LONG;WGS84_LAT;WGS84_LALO
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;10A, Parc du Cinquantenaire;10A, Jubelpark;;;;4.4058280063333815;50.82769999862413;50.82769999862413, 4.4058280063333815
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;18, Drève du Parc;18, Parkdreef;;;;4.337620997927201;50.86679500200175;50.86679500200175, 4.337620997927201
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;60, Rue de Livourne;60, Livornostraat;;;;4.352008992940361;50.82615000105713;50.82615000105713, 4.352008992940361
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;57A, Boulevard du Jardin Botanique;57A, Kruidtuinlaan;;;;4.366703997287615;50.85459600058634;50.85459600058634, 4.366703997287615
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;42, Avenue Paul Héger;42, Paul Hégerlaan;;;;4.403863001342702;50.822419998140106;50.822419998140106, 4.403863001342702
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;24, Rue de Livourne;24, Livornostraat;;;;4.355097005737722;50.82949600196505;50.82949600196505, 4.355097005737722
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;150, Boulevard du Midi;150, Zuidlaan;;;;4.344046998887822;50.82620600110137;50.82620600110137, 4.344046998887822
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;211, Rue du Noyer;211, Notelaarsstraat;;;;4.4136790064062135;50.85648999987308;50.85648999987308, 4.4136790064062135
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;136, Boulevard du Midi;136, Zuidlaan;;;;4.284443002045957;50.821520002700126;50.821520002700126, 4.284443002045957
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;3, Rue de la Rosée;3, Dauwstraat;;;;4.307054999720269;50.83458300078263;50.83458300078263, 4.307054999720269
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;216, Chaussée de Louvain;216, Leuvensesteenweg;;;;4.378844006226354;50.85015300330478;50.85015300330478, 4.378844006226354
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;303, Rue du Noyer;303, Notelaarsstraat;;;;4.443613006285546;50.83921700395368;50.83921700395368, 4.443613006285546
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;368, Chaussée de Louvain;368, Leuvensesteenweg;;;;4.3824030049752505;50.86017599802658;50.86017599802658, 4.3824030049752505
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;10, Avenue de la Chevalerie;10, Ridderschapslaan;;;;4.412729004874909;50.839269999937045;50.839269999937045, 4.412729004874909
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;2, Rue Stephenson;2, Stephensonstraat;;;;4.374145999709603;50.8641849963621;50.8641849963621, 4.374145999709603
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;130B, Avenue de Madrid;130B, Madridlaan;Laeken;Laken;Laeken / Laken;4.346830995355805;50.89894300108106;50.89894300108106, 4.346830995355805
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;208, Chaussée de Vleurgat;208, Vleurgatsesteenweg;;;;4.364519993986048;50.821173002351586;50.821173002351586, 4.364519993986048
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;266, Rue Blaes;266, Blaesstraat;;;;4.292223994044729;50.81832700011989;50.81832700011989, 4.292223994044729
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;149, Rue des Horticulteurs;149, Tuinbouwersstraat;Laeken;Laken;Laeken / Laken;4.348192001758309;50.88218600392472;50.88218600392472, 4.348192001758309
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;227, Rue du Noyer;227, Notelaarsstraat;;;;4.403790997942159;50.84862099657759;50.84862099657759, 4.403790997942159
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;282, Rue Léopold I;282, Leopold I-straat;;;;4.305839997348313;50.871187003414846;50.871187003414846, 4.305839997348313
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;4, Place Arthur Van Gehuchten;4, Arthur Van Gehuchtenplein;;;;4.334659995778284;50.88540199693547;50.88540199693547, 4.334659995778284
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;8, Chaussée de La Hulpe;8, Terhulpsesteenweg;;;;4.370501999329113;50.79003299772114;50.79003299772114, 4.370501999329113
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;10A, Parc du Cinquantenaire;10A, Jubelpark;;;;4.4201670044363714;50.822362998432546;50.822362998432546, 4.4201670044363714
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;876, Chaussée de Waterloo;876, Waterloosesteenweg;;;;4.3581710057869;50.805723000583676;50.805723000583676, 4.3581710057869
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;497, Avenue Louise;497, Louizalaan;Louise;Louiza;Louise / Louiza;4.371544999636438;50.816423997694294;50.816423997694294, 4.371544999636438
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;10A, Parc du Cinquantenaire;10A, Jubelpark;;;;4.389235994360861;50.83470200261332;50.83470200261332, 4.389235994360861
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;12, Parc du Cinquantenaire;12, Jubelpark;;;;4.419029004295125;50.83403700245361;50.83403700245361, 4.419029004295125
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;22, Rue du Lac;22, Meerstraat;;;;4.373011003719582;50.82673099797082;50.82673099797082, 4.373011003719582
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;5, Place Princesse Elisabeth;5, Prinses Elisabethplein;;;;4.383517996245649;50.872661998790115;50.872661998790115, 4.383517996245649
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;34, Rue du Bailli;34, Baljuwstraat;;;;4.360609000936661;50.82469300005839;50.82469300005839, 4.360609000936661
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;282, Rue Léopold I;282, Leopold I-straat;;;;4.3381260028960895;50.87679400042561;50.87679400042561, 4.3381260028960895
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;10A, Parc du Cinquantenaire;10A, Jubelpark;;;;4.417810006144233;50.82516299737401;50.82516299737401, 4.417810006144233
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;27, Rue de l'Ecuelle;27, Napstraat;;;;4.392219005938421;50.84890899671893;50.84890899671893, 4.392219005938421
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;178, Rue du Biplan;178, Tweedekkerstraat;;;;4.397389998137963;50.87715900283598;50.87715900283598, 4.397389998137963
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;63, Rue Montoyer;63, Montoyerstraat;;;;4.372770997801782;50.840441999737045;50.840441999737045, 4.372770997801782
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;22, Rue du Lac;22, Meerstraat;;;;4.370785005541047;50.82467030214275;50.82467030214275, 4.370785005541047
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;52, Quai de l'Industrie;52, Nijverheidskaai;;;;4.314031994374606;50.851758972008795;50.851758972008795, 4.314031994374606
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;52, Quai de l'Industrie;52, Nijverheidskaai;;;;4.2906639967180285;50.862100001300895;50.862100001300895, 4.2906639967180285
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;29, Quai au Bois à Brûler;29, Brandhoutkaai;Pentagone;Vijfhoek;Pentagone / Vijfhoek;4.348197917917814;50.852138292812405;50.852138292812405, 4.348197917917814
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;12, Parc du Cinquantenaire;12, Jubelpark;;;;4.4153159175593615;50.83667224167723;50.83667224167723, 4.4153159175593615
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;303, Rue du Noyer;303, Notelaarsstraat;;;;4.4142289279035065;50.84653159866755;50.84653159866755, 4.4142289279035065
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;136, Boulevard du Midi;136, Zuidlaan;;;;4.265288996053974;50.814954997459125;50.814954997459125, 4.265288996053974
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;262, Avenue Franklin Roosevelt;262, Franklin Rooseveltlaan;;;;4.397299998305491;50.7967479976094;50.7967479976094, 4.397299998305491
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;150, Boulevard du Midi;150, Zuidlaan;;;;4.345607994121206;50.82809800258301;50.82809800258301, 4.345607994121206
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;150, Boulevard du Midi;150, Zuidlaan;;;;4.334247003145662;50.81254700345368;50.81254700345368, 4.334247003145662
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;6, Rue Ducale;6, Hertogsstraat;Pentagone;Vijfhoek;Pentagone / Vijfhoek;4.36732299709263;50.84739599803237;50.84739599803237, 4.36732299709263
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;32, Boulevard du Roi Albert II;32, Koning Albert II laan;;;;4.359968003730654;50.86241800000618;50.86241800000618, 4.359968003730654
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;1420, Chaussée de Haecht;1420, Haachtsesteenweg;;;;4.403217993100203;50.86337100252151;50.86337100252151, 4.403217993100203
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;44, Avenue du Bourget;44, Bourgetlaan;;;;4.433513005362367;50.85682900245175;50.85682900245175, 4.433513005362367
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;892A, Chaussée de Waterloo;892A, Waterloosesteenweg;;;;4.338649996864054;50.79919900067724;50.79919900067724, 4.338649996864054
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;98, Avenue Louise;98, Louizalaan;Louise;Louiza;Louise / Louiza;4.359902005151481;50.831547996094;50.831547996094, 4.359902005151481
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;35, Boulevard Bischoffsheim;35, Bischoffsheimlaan;;;;4.374994994944901;50.85625600283162;50.85625600283162, 4.374994994944901
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;2, Rue Stephenson;2, Stephensonstraat;;;;4.375953000483591;50.86122899715885;50.86122899715885, 4.375953000483591
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;52, Quai de l'Industrie;52, Nijverheidskaai;;;;4.313027997450691;50.852446004279436;50.852446004279436, 4.313027997450691
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;42, Avenue Paul Héger;42, Paul Hégerlaan;;;;4.385268002198108;50.816309997144444;50.816309997144444, 4.385268002198108
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;3, Rue de la Rosée;3, Dauwstraat;;;;4.292452999374436;50.839555003502234;50.839555003502234, 4.292452999374436
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;142, Boulevard du Midi;142, Zuidlaan;;;;4.329991002161325;50.826231995523266;50.826231995523266, 4.329991002161325
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;10, Avenue de la Chevalerie;10, Ridderschapslaan;;;;4.446045994162667;50.83219899862839;50.83219899862839, 4.446045994162667
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;178, Rue du Biplan;178, Tweedekkerstraat;;;;4.402673994120832;50.880218997300645;50.880218997300645, 4.402673994120832
